index,ODDO1,00:00:00,00:30:00,01:00:00,01:30:00,02:00:00,02:30:00,03:00:00,03:30:00,04:00:00,04:30:00,05:00:00,05:30:00,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00
25949,4610.7581463999995,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354224,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25950,4611.3099474,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354224,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25951,4611.8617494,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354224,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25952,4612.4135514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354224,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25953,4613.0260514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354224,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25954,4613.6385514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354224,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25955,4614.2510514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354224,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25956,4614.8635514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354224,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25957,4615.4760514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354224,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25958,4616.0885514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354224,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25959,4616.7010514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354224,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25960,4617.3135514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354224,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25961,4617.9260514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354224,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25962,4618.5385514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354224,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25963,4619.1510514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354224,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25964,4619.7635514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354304,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354784,7503328,7369408,7360992
25965,4620.3760514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354304,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354464,7503328,7369408,7360992
25966,4620.9885514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354304,7443872,7341184,7333200,7495344,7469200,7476384,7426288,7368912,7563136,7523984,7375088,7354464,7503328,7369408,7360992
25967,4621.6010514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354304,7443872,7341184,7333200,7495344,7469200,7476272,7426288,7368912,7563136,7523984,7375088,7354464,7503328,7369408,7360992
25968,4622.2135514,7526016,7356096,7321088,7481216,7572416,7376848,7384096,7395184,7354304,7443872,7341184,7333200,7495344,7469200,7476272,7426288,7368912,7563136,7523984,7375088,7354464,7503328,7369408,7360992
25969,4622.8260514,7526016,7356096,7321088,7481216,7572416,7376848,7381488,7395184,7354304,7443872,7341184,7333200,7495344,7469200,7476272,7426288,7368912,7563136,7523984,7375088,7354464,7503328,7369408,7360992
25970,4623.4385514,7525824,7356096,7321088,7481216,7572416,7376848,7381488,7395184,7354304,7443872,7341184,7333200,7495344,7469200,7476272,7426288,7368912,7563136,7523904,7375088,7354464,7503328,7369408,7360992
25971,4624.0510514,7525824,7356096,7321088,7481216,7572416,7376848,7381488,7395184,7354304,7443872,7341184,7333200,7495344,7469200,7476272,7426288,7368912,7563136,7523904,7375088,7354464,7503328,7369408,7360992
25972,4624.6635514,7525824,7356096,7321088,7481216,7572416,7376848,7381488,7395184,7354304,7443872,7341184,7333200,7495344,7469200,7476272,7426288,7368912,7563136,7523904,7375088,7354464,7503328,7369408,7360992
25973,4625.2760514,7525824,7356096,7321088,7481216,7572416,7376848,7381488,7395184,7354304,7443872,7341184,7333200,7495344,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369408,7360992
25974,4625.8885514,7525824,7356096,7321088,7481216,7572416,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495344,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369408,7360992
25975,4626.5010514,7525824,7356096,7321088,7481216,7572416,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25976,4627.1135514,7525824,7356096,7321104,7481216,7572416,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25977,4627.7260514,7525824,7356096,7321104,7481216,7572416,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25978,4628.3385514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25979,4628.9510514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25980,4629.5635514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25981,4630.1760514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25982,4630.7885514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25983,4631.4010514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25984,4632.0135514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25985,4632.6260514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25986,4633.2385514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25987,4633.8510514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25988,4634.4635514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25989,4635.0760514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25990,4635.6885514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25991,4636.3010514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25992,4636.9135514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25993,4637.5260514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375088,7354464,7503328,7369184,7360992
25994,4638.1385514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469200,7476272,7426288,7368816,7563136,7523904,7375520,7354464,7503328,7369184,7360992
25995,4638.7510514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7395184,7354304,7443872,7341408,7333200,7495328,7469136,7476272,7426288,7368816,7563136,7523904,7375520,7354464,7503328,7369184,7360992
25996,4639.3635514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7393776,7354304,7443872,7341408,7333200,7495328,7469136,7476272,7426288,7368816,7563136,7523904,7375520,7354464,7503328,7369184,7360992
25997,4639.9760514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7393776,7354304,7443872,7341408,7333200,7495328,7469136,7476272,7426288,7368816,7563136,7523904,7375520,7354464,7503328,7369184,7360992
25998,4640.5885514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7393776,7354304,7443872,7341408,7333200,7495328,7469136,7476272,7426288,7368816,7563136,7523904,7375520,7354464,7503328,7369184,7361040
25999,4641.2010514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7393776,7354304,7443872,7341408,7333200,7495328,7469136,7476272,7426288,7368816,7563664,7523904,7375520,7354464,7503328,7369184,7361040
26000,4641.8135514,7525824,7356096,7321104,7481216,7572864,7376848,7381488,7393776,7354304,7443872,7341408,7333200,7495328,7469136,7476272,7426288,7368816,7563664,7523904,7375520,7354464,7503328,7369184,7361040
26001,4642.4260514,7525824,7356096,7321104,7481216,7572864,7376736,7381488,7393776,7354304,7443872,7341408,7333200,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503328,7369184,7361040
26002,4643.0385514,7525824,7356096,7321104,7481216,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333200,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503328,7369184,7361040
26003,4643.6510514,7525824,7356096,7321104,7481216,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503328,7369184,7361040
26004,4644.2635514,7525824,7356032,7321104,7481216,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26005,4644.8760514,7525824,7356032,7321104,7481216,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26006,4645.4885514,7525824,7356032,7321104,7481216,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26007,4646.1010514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26008,4646.7135514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26009,4647.3260514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26010,4647.9385514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26011,4648.5510514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26012,4649.1635514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26013,4649.7760514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26014,4650.3885514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26015,4651.0010514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26016,4651.6135514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26017,4652.2260514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26018,4652.8385514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26019,4653.4510514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26020,4654.0635514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26021,4654.6760514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26022,4655.2885514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26023,4655.9010514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354464,7503600,7369184,7361040
26024,4656.5135514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476272,7426544,7368816,7563664,7523904,7375520,7354896,7503600,7369184,7361040
26025,4657.1260514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354304,7443856,7341408,7333072,7495328,7469136,7476288,7426544,7368816,7563664,7523904,7375520,7354896,7503600,7369184,7361040
26026,4657.7385514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354144,7443856,7341408,7333072,7495328,7469136,7476288,7426544,7368816,7563664,7523904,7375520,7354896,7503600,7369184,7361040
26027,4658.3510514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354144,7443856,7341408,7333072,7495328,7469136,7476288,7426544,7368816,7563664,7523904,7375520,7354896,7503600,7369184,7361040
26028,4658.9635514,7525824,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354144,7443856,7341408,7333072,7495328,7469136,7476288,7426544,7368816,7563664,7523904,7375520,7354896,7503600,7369184,7361040
26029,4659.5760514,7525888,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354144,7443856,7341408,7333072,7495328,7469136,7476288,7426544,7368816,7563664,7523904,7375520,7354896,7503600,7369184,7361040
26030,4660.1885514,7525888,7356032,7321104,7481264,7572864,7376736,7381488,7393776,7354144,7443856,7341408,7333072,7495328,7469136,7476288,7426544,7368816,7563664,7523904,7375520,7354896,7503600,7369184,7361040
26031,4660.8010514,7525888,7356032,7321104,7481264,7572864,7376736,7380832,7393776,7354144,7443856,7341408,7333072,7495328,7469136,7476288,7426544,7368864,7563664,7523904,7375520,7354896,7503600,7369184,7361040
26032,4661.4135514,7525888,7356032,7321104,7481264,7572864,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495328,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369184,7361040
26033,4662.0260514,7525888,7356032,7321104,7481264,7572864,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369184,7361040
26034,4662.6385514,7525888,7356032,7321104,7481264,7572864,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26035,4663.2510514,7525888,7356032,7321088,7481264,7572864,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26036,4663.8635514,7525888,7356032,7321088,7481264,7572864,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26037,4664.4760514,7525888,7356032,7321088,7481264,7572864,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26038,4665.0885514,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26039,4665.7010514,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26040,4666.3135514,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26041,4666.9260514,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26042,4667.5385514,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26043,4668.1510514,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26044,4668.7635514,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26045,4669.3760514,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26046,4669.9885514,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26047,4670.6010514,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26048,4671.2135514,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26049,4671.8260514,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26050,4672.4385514,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26051,4673.0510514,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26052,4673.6635514,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26053,4674.2822384,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26054,4674.9009254,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393776,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26055,4675.5196124,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393616,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375520,7354896,7503600,7369296,7361040
26056,4676.1382984,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393616,7354144,7443856,7341264,7333072,7495248,7469136,7476288,7426544,7368864,7563664,7524464,7375776,7354896,7503600,7369296,7361040
26057,4676.7569854,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393616,7354144,7443856,7341264,7333072,7495248,7469104,7476288,7426544,7368864,7563664,7524464,7375776,7354896,7503600,7369296,7361040
26058,4677.3756723999995,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393616,7354144,7443856,7341264,7333072,7495248,7469104,7476288,7426544,7368864,7563664,7524464,7375776,7354896,7503600,7369296,7361040
26059,4677.9943594,7525888,7356032,7321088,7481264,7573088,7376736,7380832,7393616,7354144,7443856,7341264,7333072,7495248,7469104,7476288,7426544,7368864,7563664,7524464,7375776,7354896,7503600,7369296,7361040
26060,4678.6130464,7525888,7356032,7321088,7481264,7573088,7376768,7380832,7393616,7354144,7443856,7341264,7333072,7495248,7469104,7476288,7426672,7368864,7563664,7524464,7375776,7354896,7503600,7369296,7361040
26061,4679.2317334,7525888,7356032,7321088,7481264,7573088,7376768,7380832,7393616,7354144,7443856,7341264,7333072,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503600,7369296,7361040
26062,4679.8504204,7525888,7356032,7321088,7481264,7573088,7376768,7380832,7393616,7354144,7443856,7341264,7333072,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503600,7369296,7360912
26063,4680.4691074,7525888,7356032,7321088,7481264,7573088,7376768,7380832,7393616,7354144,7443856,7341264,7333072,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
26064,4681.0877934,7525888,7356048,7321088,7481264,7573088,7376768,7380832,7393616,7354144,7443856,7341264,7333072,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
26065,4681.7064804,7525888,7356048,7321088,7481264,7573088,7376768,7380832,7393616,7354144,7444000,7341264,7333072,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
26066,4682.3251674,7525888,7356048,7321088,7481264,7573088,7376768,7380832,7393616,7354144,7444000,7341264,7333120,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
26067,4682.9438543999995,7525888,7356048,7321088,7481264,7573088,7376768,7380832,7393616,7354144,7444000,7341264,7333120,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
26068,4683.5625414,7525888,7356048,7321088,7481264,7573088,7376768,7380832,7393616,7354144,7444000,7341264,7333120,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
26069,4684.1812284,7525888,7356048,7321088,7481264,7573088,7376768,7380832,7393616,7354144,7444000,7341264,7333120,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
26070,4684.7999154,7525888,7356048,7321088,7481328,7573088,7376768,7380832,7393616,7354144,7444000,7341264,7333120,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
26071,4685.4186024,7525888,7356048,7321088,7481328,7573088,7376768,7380832,7393616,7354144,7444000,7341264,7333120,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
26072,4686.0372884,7525888,7356048,7321088,7481328,7573088,7376768,7380832,7393616,7354144,7444000,7341264,7333120,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
26073,4686.6559754,7525888,7356048,7321088,7481328,7573088,7376768,7380832,7393616,7354144,7444000,7341264,7333120,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
26074,4687.2746624,7525888,7356048,7321088,7481328,7573088,7376768,7380832,7393616,7354144,7444000,7341264,7333120,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
26075,4687.8933494,7525888,7356048,7321088,7481328,7573088,7376768,7380832,7393616,7354144,7444000,7341264,7333120,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
26076,4688.5120364,7525888,7356048,7321088,7481328,7573088,7376768,7380832,7393616,7354144,7444000,7341264,7333120,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
26077,4689.1307234,7525888,7356048,7321088,7481328,7573088,7376768,7380832,7393616,7354144,7444000,7341264,7333120,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
26078,4689.7494104,7525888,7356048,7321088,7481328,7573088,7376768,7380832,7393616,7354144,7444000,7341264,7333120,7495248,7469104,7476288,7426672,7368864,7564032,7524464,7375776,7354896,7503632,7369296,7360912
